q = [
0.005610, 0.008787, 0.026703, 0.036706, 0.067006, 0.142725, 0.238908, 0.411570, 0.864633;
0.005501, 0.013104, 0.019733, 0.045891, 0.100516, 0.153038, 0.238626, 0.431549, 0.882097;
0.004662, 0.024125, 0.017058, 0.034552, 0.057862, 0.140925, 0.245985, 0.419763, 0.823758;
0.005462, 0.008870, 0.028375, 0.035739, 0.081829, 0.114533, 0.229715, 0.442118, 0.836177;
0.006008, 0.008163, 0.018983, 0.032938, 0.074906, 0.130719, 0.234010, 0.426291, 0.867028;
0.005279, 0.018686, 0.026864, 0.046668, 0.083525, 0.129050, 0.234079, 0.419951, 0.903579;
0.004986, 0.008923, 0.022880, 0.042106, 0.060770, 0.114534, 0.239787, 0.444578, 0.848851;
0.005088, 0.027891, 0.025947, 0.062848, 0.083008, 0.114623, 0.231504, 0.476971, 0.872524;
0.005134, 0.016808, 0.029355, 0.039754, 0.077218, 0.127120, 0.195596, 0.430506, 0.863496;
0.004443, 0.013255, 0.018428, 0.051080, 0.070225, 0.130333, 0.237169, 0.399341, 0.868892;
0.004670, 0.026802, 0.017479, 0.041629, 0.075677, 0.121044, 0.199903, 0.432695, 0.861262;
0.004335, 0.027369, 0.017120, 0.032412, 0.067252, 0.097055, 0.194210, 0.425648, 0.883781;
0.005265, 0.016276, 0.017151, 0.034853, 0.064280, 0.129437, 0.227744, 0.407037, 0.863156;
0.005168, 0.010601, 0.037893, 0.044423, 0.074997, 0.120622, 0.233077, 0.435565, 0.818114;
0.005596, 0.009119, 0.018069, 0.042040, 0.084048, 0.099915, 0.232602, 0.422924, 0.825860;
0.005010, 0.011731, 0.036829, 0.035856, 0.084869, 0.100452, 0.237690, 0.396743, 0.883410;
0.005737, 0.011290, 0.015207, 0.033012, 0.067648, 0.114207, 0.237862, 0.404743, 0.902482;
0.005657, 0.008537, 0.021950, 0.032088, 0.064604, 0.120541, 0.192056, 0.440245, 0.820746;
0.005155, 0.009157, 0.029397, 0.052730, 0.066213, 0.139484, 0.203359, 0.412524, 0.846652;
0.011501, 0.013036, 0.034171, 0.042889, 0.084286, 0.154503, 0.245213, 0.465447, 0.827018;
0.004626, 0.009129, 0.036631, 0.044429, 0.075514, 0.137755, 0.232802, 0.454285, 0.902543;
0.004940, 0.008223, 0.020139, 0.046464, 0.074073, 0.121261, 0.234786, 0.435598, 0.812658;
0.005464, 0.009021, 0.016618, 0.031256, 0.082188, 0.134424, 0.185748, 0.393286, 0.820486;
0.008227, 0.027121, 0.020878, 0.035813, 0.073317, 0.102160, 0.195965, 0.437989, 0.818070;
0.004466, 0.008993, 0.018690, 0.056417, 0.083459, 0.133832, 0.240927, 0.470871, 0.849437;
0.004618, 0.011691, 0.016315, 0.032018, 0.093259, 0.125509, 0.232120, 0.427801, 0.837155;
0.005280, 0.008962, 0.016713, 0.033944, 0.063672, 0.152738, 0.195910, 0.433420, 0.836062;
0.006156, 0.023781, 0.027342, 0.039161, 0.085575, 0.148676, 0.226425, 0.428591, 0.880283;
0.004605, 0.008463, 0.023984, 0.052475, 0.087694, 0.117740, 0.206907, 0.432419, 0.816309;
0.004279, 0.017095, 0.017373, 0.039832, 0.063618, 0.129146, 0.232879, 0.447486, 0.820613;
0.005231, 0.014103, 0.017130, 0.031426, 0.079965, 0.138229, 0.248528, 0.415239, 0.883850;
0.005941, 0.010061, 0.023072, 0.041137, 0.073898, 0.123168, 0.237590, 0.439824, 0.833714;
0.014963, 0.010698, 0.036243, 0.033530, 0.073577, 0.098228, 0.223222, 0.412769, 0.828289;
0.005342, 0.008182, 0.018540, 0.033600, 0.083720, 0.123556, 0.231587, 0.378579, 0.897214;
0.015953, 0.014622, 0.019654, 0.045437, 0.075875, 0.137068, 0.225910, 0.432592, 0.836671;
0.004454, 0.016349, 0.016236, 0.042563, 0.063422, 0.142425, 0.253305, 0.420576, 0.845439;
0.006017, 0.010064, 0.017188, 0.035402, 0.075655, 0.140945, 0.236048, 0.472199, 0.862507;
0.014381, 0.014907, 0.017846, 0.034781, 0.067633, 0.145384, 0.228899, 0.412016, 0.825575;
0.005205, 0.008815, 0.026820, 0.033373, 0.060224, 0.130007, 0.221843, 0.427927, 0.852702;
0.005332, 0.008889, 0.016858, 0.035817, 0.076742, 0.134760, 0.256384, 0.434447, 0.859055;
0.005846, 0.013916, 0.021193, 0.033622, 0.084345, 0.138461, 0.188013, 0.419796, 0.865126;
0.009871, 0.009076, 0.017344, 0.051856, 0.095535, 0.139842, 0.223223, 0.437356, 0.890022;
0.004874, 0.008280, 0.020340, 0.042310, 0.083817, 0.127203, 0.227494, 0.436907, 0.864811;
0.006624, 0.009179, 0.019780, 0.038549, 0.083933, 0.142224, 0.222732, 0.430922, 0.837289];
cr4 = [
0.005706, 0.013290, 0.016894, 0.036525, 0.058877, 0.100344, 0.214087, 0.417724, 0.909793;
0.005068, 0.008821, 0.015496, 0.040554, 0.063013, 0.109459, 0.215929, 0.447200, 0.891655;
0.006273, 0.008771, 0.027704, 0.034970, 0.054726, 0.108672, 0.242403, 0.459893, 1.035461;
0.004938, 0.007815, 0.019935, 0.029777, 0.055562, 0.108611, 0.223164, 0.442724, 0.906411;
0.004856, 0.014314, 0.015871, 0.033377, 0.053772, 0.117426, 0.224964, 0.475360, 0.869233;
0.010014, 0.009352, 0.025789, 0.034476, 0.051315, 0.101173, 0.256104, 0.466776, 0.956375;
0.005674, 0.011024, 0.023170, 0.036996, 0.070321, 0.115734, 0.232545, 0.467599, 0.943718;
0.009119, 0.014917, 0.019504, 0.037987, 0.053804, 0.109398, 0.217085, 0.432942, 0.957481;
0.004591, 0.007984, 0.014828, 0.031552, 0.069476, 0.109211, 0.239437, 0.423184, 0.938155;
0.005814, 0.008846, 0.015609, 0.052889, 0.067727, 0.131044, 0.231872, 0.455400, 0.903996;
0.004843, 0.007844, 0.015029, 0.038347, 0.060359, 0.114705, 0.239930, 0.462587, 1.027291;
0.007821, 0.008232, 0.015440, 0.028362, 0.068638, 0.110448, 0.218651, 0.409824, 0.923094;
0.005450, 0.037315, 0.016556, 0.035745, 0.064447, 0.128364, 0.208677, 0.460357, 0.984946;
0.005352, 0.009353, 0.016987, 0.036090, 0.064805, 0.116580, 0.200345, 0.426931, 0.945410;
0.006326, 0.010338, 0.017342, 0.037586, 0.064794, 0.109655, 0.241130, 0.449569, 0.873428;
0.004269, 0.010333, 0.015879, 0.034507, 0.066013, 0.117892, 0.213459, 0.447583, 0.886922;
0.004476, 0.007696, 0.015214, 0.038357, 0.052545, 0.141329, 0.227222, 0.434553, 0.964080;
0.005804, 0.007928, 0.018345, 0.039210, 0.064858, 0.111667, 0.219508, 0.455759, 0.936933;
0.006244, 0.017314, 0.022355, 0.025835, 0.067051, 0.110484, 0.261953, 0.422788, 0.896396;
0.005897, 0.010787, 0.024687, 0.031861, 0.066141, 0.123380, 0.221772, 0.440142, 0.899909;
0.004093, 0.010884, 0.033692, 0.033994, 0.057054, 0.123604, 0.224642, 0.421901, 0.930082;
0.005462, 0.010875, 0.020749, 0.031271, 0.068822, 0.126769, 0.217326, 0.451448, 0.964496;
0.011173, 0.012370, 0.025006, 0.028925, 0.062853, 0.099067, 0.207044, 0.431875, 0.907381;
0.005532, 0.011171, 0.021148, 0.036628, 0.053517, 0.121979, 0.230260, 0.472885, 0.926900;
0.007380, 0.008548, 0.019499, 0.039374, 0.061213, 0.104375, 0.227688, 0.455123, 0.909683;
0.007109, 0.008609, 0.016653, 0.031581, 0.064671, 0.116524, 0.234099, 0.430844, 0.948224;
0.019950, 0.008286, 0.020507, 0.032588, 0.066257, 0.126204, 0.235885, 0.414277, 0.933805;
0.004971, 0.008812, 0.025508, 0.039329, 0.066117, 0.123917, 0.207584, 0.460231, 0.949750;
0.009050, 0.008366, 0.024280, 0.033115, 0.070483, 0.105897, 0.218673, 0.457911, 0.880392;
0.005083, 0.010438, 0.016181, 0.032127, 0.059009, 0.124975, 0.223630, 0.438906, 0.907736;
0.004123, 0.010664, 0.020856, 0.032336, 0.071239, 0.122791, 0.239004, 0.428230, 0.882556;
0.007379, 0.008011, 0.024874, 0.044133, 0.061548, 0.121009, 0.223491, 0.441126, 0.900513;
0.005027, 0.010546, 0.023359, 0.030274, 0.059825, 0.103355, 0.222970, 0.441340, 0.899853;
0.007871, 0.010541, 0.019376, 0.061415, 0.053969, 0.121993, 0.208650, 0.450369, 0.888944;
0.004894, 0.008136, 0.014837, 0.040956, 0.056605, 0.124206, 0.214549, 0.438660, 0.881785;
0.005777, 0.009058, 0.028079, 0.047975, 0.060384, 0.111984, 0.221179, 0.452639, 0.909922;
0.008187, 0.007409, 0.022800, 0.035712, 0.059806, 0.117560, 0.235562, 0.425981, 0.891445;
0.007297, 0.009446, 0.018917, 0.027397, 0.052270, 0.114218, 0.222801, 0.474314, 0.907235;
0.005207, 0.008152, 0.017030, 0.033340, 0.052828, 0.125570, 0.217568, 0.434441, 0.899617;
0.005842, 0.010486, 0.025257, 0.034804, 0.078447, 0.124796, 0.211629, 0.468893, 0.897880;
0.004957, 0.008413, 0.036024, 0.032337, 0.079584, 0.115576, 0.234795, 0.449101, 0.897617;
0.005180, 0.010329, 0.021414, 0.031892, 0.058507, 0.112381, 0.226173, 0.475225, 0.995225;
0.014289, 0.009758, 0.016148, 0.036504, 0.061227, 0.127027, 0.209516, 0.454015, 0.908070;
0.007699, 0.011171, 0.012813, 0.033090, 0.065055, 0.108216, 0.232994, 0.428060, 0.953345;
0.004948, 0.017987, 0.015015, 0.040722, 0.056570, 0.117296, 0.245946, 0.451937, 0.991669;
0.004467, 0.013459, 0.026664, 0.034793, 0.070963, 0.122172, 0.237207, 0.417136, 0.908393;
0.007611, 0.010089, 0.022774, 0.042324, 0.055650, 0.109624, 0.232552, 0.412367, 0.913450;
0.004623, 0.009304, 0.022810, 0.034278, 0.068912, 0.107339, 0.215237, 0.432532, 0.903022;
0.004244, 0.010401, 0.018110, 0.025416, 0.062987, 0.128946, 0.221477, 0.449013, 0.872845;
0.005145, 0.014582, 0.028686, 0.036802, 0.064624, 0.139596, 0.206978, 0.416766, 0.956212];
cr5 = [
0.005001, 0.025669, 0.016492, 0.036427, 0.063279, 0.127153, 0.226591, 0.469837, 0.929008;
0.004425, 0.013827, 0.020500, 0.035286, 0.053976, 0.108303, 0.217369, 0.447840, 0.969789;
0.005924, 0.006794, 0.016685, 0.031910, 0.069992, 0.123359, 0.231337, 0.458992, 0.944965;
0.005413, 0.008502, 0.015230, 0.028741, 0.060766, 0.128417, 0.238201, 0.437745, 0.896735;
0.005920, 0.015079, 0.015005, 0.031635, 0.075623, 0.113747, 0.221385, 0.474696, 0.933536;
0.009466, 0.007643, 0.016162, 0.034008, 0.079410, 0.115640, 0.233381, 0.461208, 0.952258;
0.005693, 0.008190, 0.018377, 0.029998, 0.054616, 0.117272, 0.215748, 0.451292, 0.985802;
0.005165, 0.013668, 0.030555, 0.026798, 0.069721, 0.122156, 0.224093, 0.471229, 0.969751;
0.011786, 0.012186, 0.016399, 0.034479, 0.057363, 0.124961, 0.246590, 0.485593, 0.955691;
0.011336, 0.010905, 0.019037, 0.042934, 0.055795, 0.130017, 0.234242, 0.436869, 0.945108;
0.005067, 0.009024, 0.022506, 0.035884, 0.068122, 0.121426, 0.249022, 0.449909, 0.987216;
0.011443, 0.011813, 0.024383, 0.040676, 0.070417, 0.120291, 0.234028, 0.484483, 1.014398;
0.004049, 0.008123, 0.015518, 0.032787, 0.061042, 0.117038, 0.229621, 0.452767, 0.956858;
0.006123, 0.011159, 0.019529, 0.036171, 0.060326, 0.122654, 0.209478, 0.482464, 0.951947;
0.008135, 0.012518, 0.016175, 0.033329, 0.064067, 0.119369, 0.228402, 0.443605, 0.924690;
0.005030, 0.010206, 0.015788, 0.028770, 0.064354, 0.116582, 0.241683, 0.469492, 0.967015;
0.004735, 0.009364, 0.014581, 0.034324, 0.075375, 0.132853, 0.224001, 0.475011, 0.919965;
0.009199, 0.008127, 0.019701, 0.036150, 0.079006, 0.111071, 0.242775, 0.439181, 0.971956;
0.005356, 0.011786, 0.027233, 0.028801, 0.054825, 0.118488, 0.232418, 0.451931, 0.990472;
0.006245, 0.009479, 0.016790, 0.036331, 0.063234, 0.107676, 0.236340, 0.456093, 0.957860;
0.005318, 0.011497, 0.024367, 0.036777, 0.072981, 0.108805, 0.234852, 0.501558, 0.951728;
0.008018, 0.010093, 0.014616, 0.035379, 0.053850, 0.120950, 0.234563, 0.460599, 0.924732;
0.011880, 0.014333, 0.016337, 0.033830, 0.069989, 0.125875, 0.224738, 0.453531, 0.948085;
0.009744, 0.010863, 0.020514, 0.031550, 0.063054, 0.124128, 0.229057, 0.476209, 0.949390;
0.004439, 0.022566, 0.023999, 0.035704, 0.061055, 0.130402, 0.232156, 0.449749, 0.944036;
0.004672, 0.021575, 0.016310, 0.034700, 0.070670, 0.110506, 0.219180, 0.501276, 0.916888;
0.005190, 0.010548, 0.016546, 0.043147, 0.058269, 0.113057, 0.233944, 0.449396, 0.975214;
0.004765, 0.010097, 0.024902, 0.027173, 0.061466, 0.147145, 0.218545, 0.448121, 0.917365;
0.005888, 0.008417, 0.016420, 0.028063, 0.055095, 0.126895, 0.233213, 0.458613, 0.960105;
0.005290, 0.009490, 0.014822, 0.032119, 0.070740, 0.107058, 0.241957, 0.458145, 1.006039;
0.006253, 0.013909, 0.020328, 0.037970, 0.061896, 0.112866, 0.229458, 0.440656, 0.954871;
0.005778, 0.013922, 0.015600, 0.036972, 0.064175, 0.128419, 0.238119, 0.438737, 0.936502;
0.004914, 0.008282, 0.016999, 0.033914, 0.064861, 0.124787, 0.238452, 0.446485, 0.909047;
0.004384, 0.010468, 0.026115, 0.034285, 0.065123, 0.113159, 0.248909, 0.469532, 0.944744;
0.004786, 0.011641, 0.017046, 0.029368, 0.065256, 0.125410, 0.214594, 0.469635, 0.943803;
0.007619, 0.019803, 0.017365, 0.028850, 0.068541, 0.115410, 0.220387, 0.429362, 0.897264;
0.004340, 0.013247, 0.024065, 0.031532, 0.063174, 0.124059, 0.233130, 0.459703, 0.910923;
0.008123, 0.008783, 0.026022, 0.029477, 0.059163, 0.128756, 0.246064, 0.488136, 0.990884;
0.011713, 0.008406, 0.018478, 0.035382, 0.065546, 0.123374, 0.216671, 0.476742, 0.910256;
0.006554, 0.007460, 0.025682, 0.027224, 0.070924, 0.120323, 0.215951, 0.459683, 0.973701;
0.004188, 0.014338, 0.022808, 0.035953, 0.067232, 0.109478, 0.224849, 0.474285, 0.924344;
0.008400, 0.009404, 0.030686, 0.040303, 0.062005, 0.111748, 0.223242, 0.450260, 0.959339;
0.008111, 0.010022, 0.029860, 0.032748, 0.060186, 0.108465, 0.228758, 0.443755, 0.955160;
0.011358, 0.008012, 0.016863, 0.035108, 0.073671, 0.119531, 0.246839, 0.444520, 0.932463;
0.011406, 0.009433, 0.018386, 0.040912, 0.065707, 0.135559, 0.235773, 0.483800, 0.906778;
0.005880, 0.013446, 0.015500, 0.035908, 0.062878, 0.126815, 0.226924, 0.431907, 0.941497;
0.006339, 0.008927, 0.017445, 0.032151, 0.055482, 0.134866, 0.229100, 0.426358, 0.927589;
0.005958, 0.009019, 0.016464, 0.031947, 0.063353, 0.129663, 0.221829, 0.430515, 0.953533;
0.005084, 0.009048, 0.015357, 0.041736, 0.065307, 0.127293, 0.219742, 0.460151, 0.949481;
0.004311, 0.007352, 0.016560, 0.033661, 0.063456, 0.126576, 0.217118, 0.435668, 0.904583];
cr6 = [
0.004907, 0.017242, 0.024754, 0.031617, 0.067866, 0.127149, 0.245883, 0.459987, 0.975931;
0.006562, 0.008849, 0.016696, 0.048897, 0.065077, 0.131193, 0.236719, 0.466873, 0.982599;
0.006551, 0.009110, 0.017309, 0.031037, 0.067961, 0.138494, 0.239272, 0.475046, 0.985662;
0.004978, 0.015675, 0.026546, 0.027261, 0.070134, 0.125453, 0.234970, 0.466730, 0.996994;
0.005961, 0.012815, 0.025225, 0.032860, 0.059785, 0.135534, 0.251342, 0.489489, 0.987440;
0.005477, 0.008247, 0.016118, 0.035310, 0.056926, 0.126303, 0.245219, 0.467392, 0.991241;
0.005439, 0.010618, 0.017516, 0.033275, 0.068841, 0.127042, 0.232739, 0.486840, 0.989744;
0.006292, 0.011589, 0.016654, 0.033701, 0.068867, 0.127478, 0.242525, 0.501136, 1.027947;
0.007304, 0.015763, 0.019400, 0.032229, 0.067755, 0.127966, 0.250771, 0.460009, 0.975746;
0.005364, 0.013013, 0.018318, 0.036733, 0.073692, 0.136295, 0.251002, 0.494098, 0.995909;
0.005770, 0.009564, 0.020738, 0.037168, 0.063250, 0.129097, 0.252818, 0.468407, 1.011354;
0.006566, 0.008036, 0.022421, 0.046173, 0.059586, 0.125614, 0.227582, 0.484279, 0.974991;
0.006639, 0.014022, 0.022825, 0.031499, 0.065559, 0.123472, 0.254654, 0.458021, 0.995817;
0.005487, 0.014074, 0.020355, 0.027271, 0.066428, 0.113558, 0.241624, 0.480725, 0.974717;
0.005264, 0.013154, 0.015791, 0.033186, 0.063252, 0.123291, 0.255540, 0.464824, 1.011784;
0.004471, 0.007425, 0.024221, 0.031002, 0.075300, 0.148590, 0.228978, 0.471335, 1.011549;
0.004457, 0.008587, 0.017350, 0.032066, 0.072253, 0.129235, 0.242302, 0.472341, 0.978948;
0.004671, 0.016430, 0.013555, 0.033656, 0.064713, 0.126755, 0.230685, 0.483861, 1.012519;
0.005966, 0.008741, 0.025178, 0.039255, 0.065201, 0.134629, 0.256207, 0.473793, 1.018738;
0.004915, 0.008846, 0.025826, 0.033908, 0.064260, 0.129813, 0.265097, 0.488278, 0.973055;
0.007815, 0.012542, 0.018214, 0.034326, 0.055636, 0.137542, 0.229429, 0.480141, 0.981268;
0.005416, 0.010582, 0.016685, 0.036681, 0.079807, 0.130200, 0.237046, 0.483039, 1.008134;
0.010996, 0.011255, 0.025248, 0.040778, 0.064722, 0.134125, 0.240583, 0.472183, 0.993672;
0.004630, 0.012422, 0.018587, 0.036475, 0.071860, 0.115826, 0.231466, 0.503311, 0.980652;
0.004704, 0.007951, 0.017099, 0.037238, 0.058389, 0.129747, 0.229710, 0.500027, 0.984401;
0.006671, 0.013537, 0.020704, 0.028024, 0.062174, 0.119445, 0.253512, 0.492100, 1.008243;
0.008638, 0.010886, 0.028990, 0.032657, 0.070064, 0.123657, 0.256429, 0.493403, 1.002715;
0.008975, 0.012378, 0.019121, 0.034772, 0.061055, 0.135483, 0.237217, 0.478066, 1.020016;
0.004444, 0.017491, 0.017616, 0.030655, 0.074529, 0.132042, 0.243172, 0.471525, 1.000842;
0.006781, 0.018996, 0.024381, 0.032486, 0.069161, 0.133859, 0.238815, 0.493705, 1.014637;
0.008368, 0.007755, 0.024283, 0.035738, 0.076302, 0.119326, 0.236268, 0.489129, 1.042132;
0.007995, 0.020479, 0.024673, 0.031554, 0.076456, 0.138379, 0.239272, 0.480711, 1.008422;
0.005766, 0.012690, 0.025140, 0.035759, 0.070947, 0.127711, 0.231489, 0.461859, 0.973269;
0.009379, 0.009017, 0.016308, 0.030831, 0.058707, 0.129808, 0.259611, 0.465621, 0.966356;
0.004695, 0.008513, 0.016673, 0.040737, 0.057835, 0.130928, 0.251696, 0.477869, 1.002924;
0.008343, 0.008318, 0.025802, 0.036902, 0.066100, 0.131957, 0.248385, 0.488400, 0.974455;
0.009300, 0.012989, 0.016937, 0.041422, 0.063986, 0.134238, 0.242370, 0.487556, 0.968082;
0.005201, 0.008606, 0.025956, 0.036661, 0.064267, 0.127379, 0.245369, 0.479796, 0.994716;
0.004171, 0.010049, 0.023862, 0.037700, 0.065260, 0.137234, 0.234170, 0.497292, 1.025434;
0.004455, 0.009514, 0.017063, 0.031646, 0.071690, 0.135560, 0.263217, 0.469436, 0.993705;
0.005088, 0.009925, 0.017712, 0.032565, 0.065038, 0.122410, 0.245497, 0.512601, 1.008824;
0.005330, 0.020486, 0.017974, 0.036744, 0.069695, 0.129604, 0.264644, 0.508488, 0.992711;
0.004248, 0.008562, 0.020374, 0.027428, 0.063980, 0.121936, 0.241562, 0.493364, 0.977443;
0.005050, 0.009936, 0.027078, 0.037517, 0.073147, 0.120901, 0.232676, 0.471015, 0.984820;
0.006614, 0.008304, 0.022687, 0.037804, 0.061561, 0.136000, 0.235484, 0.501551, 0.972710;
0.006146, 0.020460, 0.023986, 0.030012, 0.071152, 0.130241, 0.235666, 0.478261, 0.995889;
0.009155, 0.010229, 0.015272, 0.035069, 0.073426, 0.134603, 0.257031, 0.467210, 0.974747;
0.005772, 0.022226, 0.018818, 0.031663, 0.071965, 0.130192, 0.244997, 0.472287, 0.987614;
0.006752, 0.017119, 0.016968, 0.036342, 0.074199, 0.116138, 0.240806, 0.493620, 0.973875;
0.005250, 0.024271, 0.018471, 0.030173, 0.056609, 0.126431, 0.245451, 0.465710, 0.991049];
cr7 = [
0.004806, 0.012432, 0.025020, 0.036647, 0.066055, 0.122401, 0.254626, 0.532112, 1.030344;
0.017057, 0.009566, 0.021032, 0.036522, 0.063280, 0.130298, 0.263019, 0.521351, 1.039814;
0.005240, 0.010468, 0.021168, 0.036303, 0.067553, 0.133951, 0.239468, 0.524730, 1.023557;
0.004687, 0.009482, 0.026535, 0.028976, 0.066280, 0.136983, 0.252612, 0.505061, 1.045747;
0.004372, 0.008410, 0.017332, 0.046486, 0.077691, 0.120666, 0.254028, 0.494683, 1.060942;
0.009641, 0.008980, 0.035902, 0.034532, 0.067721, 0.135047, 0.257079, 0.498721, 1.024438;
0.004618, 0.015333, 0.018488, 0.036817, 0.074404, 0.136817, 0.249102, 0.514382, 1.046932;
0.006257, 0.008929, 0.020171, 0.031571, 0.069456, 0.121803, 0.247535, 0.505190, 1.036156;
0.006349, 0.009103, 0.024994, 0.036005, 0.078211, 0.119013, 0.258593, 0.492260, 1.052271;
0.005529, 0.009111, 0.017247, 0.037104, 0.070748, 0.128515, 0.262889, 0.505657, 1.045287;
0.006918, 0.019890, 0.018432, 0.034891, 0.066715, 0.134887, 0.248716, 0.486194, 1.057960;
0.005085, 0.009523, 0.015222, 0.038259, 0.067614, 0.122013, 0.258686, 0.506745, 1.031488;
0.008542, 0.009220, 0.018746, 0.039768, 0.065482, 0.146804, 0.257466, 0.498526, 1.112227;
0.005413, 0.021293, 0.022112, 0.039002, 0.071467, 0.133356, 0.259939, 0.485501, 1.044526;
0.005019, 0.018899, 0.022137, 0.035192, 0.071766, 0.133511, 0.244142, 0.496644, 1.057978;
0.007014, 0.009227, 0.018448, 0.037873, 0.068072, 0.141970, 0.242942, 0.483380, 1.052491;
0.005135, 0.023041, 0.020865, 0.028843, 0.065389, 0.142599, 0.266859, 0.509262, 1.066262;
0.004544, 0.007733, 0.020402, 0.032752, 0.060069, 0.126323, 0.254689, 0.508657, 1.046447;
0.009589, 0.009274, 0.035349, 0.030810, 0.059159, 0.142813, 0.259103, 0.527602, 1.020675;
0.004472, 0.009628, 0.017860, 0.031940, 0.074931, 0.142838, 0.255364, 0.501499, 1.040514;
0.006275, 0.008759, 0.018220, 0.034123, 0.069912, 0.134499, 0.245144, 0.500661, 1.068482;
0.005084, 0.010510, 0.023384, 0.028840, 0.070619, 0.122855, 0.266201, 0.506921, 1.038342;
0.005872, 0.020353, 0.022386, 0.037863, 0.072868, 0.121728, 0.253413, 0.507891, 1.059205;
0.005417, 0.009044, 0.017786, 0.032257, 0.078195, 0.128959, 0.258834, 0.512937, 1.043203;
0.005826, 0.018923, 0.018371, 0.037499, 0.066547, 0.128782, 0.242902, 0.503304, 1.046637;
0.010357, 0.010250, 0.016889, 0.035640, 0.070856, 0.144350, 0.256105, 0.517671, 1.023904;
0.005319, 0.019667, 0.025331, 0.037419, 0.068029, 0.135378, 0.243062, 0.494353, 1.048112;
0.007829, 0.009647, 0.024260, 0.035289, 0.066379, 0.144786, 0.247365, 0.513962, 1.031560;
0.005550, 0.011760, 0.017581, 0.036817, 0.081171, 0.134902, 0.243858, 0.484664, 1.054703;
0.008325, 0.010985, 0.026112, 0.040630, 0.070119, 0.133745, 0.248834, 0.489189, 1.058568;
0.010975, 0.019525, 0.017907, 0.036926, 0.066402, 0.139758, 0.265719, 0.535929, 1.042202;
0.005605, 0.009584, 0.016373, 0.038072, 0.069557, 0.136099, 0.253366, 0.524104, 1.038118;
0.005159, 0.010022, 0.025101, 0.036911, 0.067754, 0.143972, 0.259598, 0.521293, 1.024860;
0.005925, 0.008524, 0.027857, 0.037481, 0.058261, 0.128534, 0.259125, 0.497477, 1.068189;
0.006449, 0.009910, 0.016941, 0.038007, 0.064913, 0.140658, 0.256848, 0.502191, 1.065083;
0.008889, 0.015340, 0.019338, 0.043276, 0.060076, 0.127156, 0.256938, 0.521716, 1.054890;
0.006472, 0.009088, 0.017661, 0.040601, 0.074290, 0.141438, 0.264599, 0.489777, 1.023397;
0.009342, 0.014430, 0.016761, 0.038235, 0.073121, 0.133681, 0.262302, 0.504421, 1.047054;
0.008354, 0.009088, 0.014854, 0.035342, 0.070117, 0.129666, 0.259236, 0.501727, 1.047766;
0.005122, 0.011634, 0.025373, 0.036170, 0.063949, 0.131094, 0.258534, 0.509690, 1.023146;
0.008120, 0.008554, 0.016893, 0.039872, 0.065486, 0.127395, 0.249245, 0.498134, 1.047608;
0.005761, 0.009748, 0.017355, 0.033052, 0.069093, 0.130262, 0.252439, 0.501986, 1.086727;
0.005500, 0.009220, 0.016525, 0.037158, 0.070653, 0.143687, 0.259506, 0.484525, 1.050385;
0.005860, 0.015568, 0.031626, 0.035821, 0.076177, 0.121761, 0.245197, 0.491609, 1.044683;
0.007258, 0.009207, 0.017702, 0.040162, 0.072086, 0.131488, 0.263934, 0.508281, 1.066566;
0.007698, 0.011824, 0.024260, 0.039807, 0.075476, 0.138540, 0.256455, 0.491981, 1.031351;
0.007291, 0.009961, 0.018156, 0.033120, 0.065500, 0.140222, 0.258100, 0.522855, 1.049350;
0.010056, 0.013436, 0.016889, 0.036544, 0.065558, 0.134046, 0.265057, 0.512482, 1.041386;
0.006275, 0.008277, 0.016541, 0.035201, 0.069315, 0.121993, 0.247420, 0.492608, 1.049754;
0.004885, 0.016153, 0.021394, 0.040831, 0.075398, 0.129592, 0.256444, 0.507544, 1.050143];
cr8 = [
0.021947, 0.010093, 0.018111, 0.037918, 0.066507, 0.150983, 0.270184, 0.527942, 1.118114;
0.005949, 0.023355, 0.032910, 0.037281, 0.069060, 0.135482, 0.263832, 0.531017, 1.106024;
0.011538, 0.008101, 0.022246, 0.038662, 0.072308, 0.135274, 0.264983, 0.543451, 1.082656;
0.005659, 0.011410, 0.031502, 0.033301, 0.074130, 0.135379, 0.281469, 0.568242, 1.127841;
0.004957, 0.013311, 0.017935, 0.034408, 0.074015, 0.132086, 0.264738, 0.549192, 1.150633;
0.004680, 0.011656, 0.017841, 0.035255, 0.065773, 0.135978, 0.266300, 0.543112, 1.100006;
0.008763, 0.009572, 0.018527, 0.040090, 0.072111, 0.133909, 0.268090, 0.545843, 1.106790;
0.011146, 0.014019, 0.018714, 0.037868, 0.076944, 0.133298, 0.256065, 0.523989, 1.115064;
0.004489, 0.018918, 0.023497, 0.034171, 0.067640, 0.150726, 0.275759, 0.546688, 1.091981;
0.009967, 0.009362, 0.025997, 0.040872, 0.073841, 0.135445, 0.263597, 0.532698, 1.111485;
0.007255, 0.017908, 0.022995, 0.039149, 0.063310, 0.141348, 0.273667, 0.537698, 1.098097;
0.005841, 0.010281, 0.018506, 0.037704, 0.077158, 0.135399, 0.273664, 0.537901, 1.091356;
0.005204, 0.015249, 0.015709, 0.039881, 0.076465, 0.132899, 0.257981, 0.551071, 1.111981;
0.005191, 0.013300, 0.021039, 0.040431, 0.067736, 0.150725, 0.277126, 0.535148, 1.092799;
